occupation_id,function_id,physicality,cognitive,environment
266ecd6c-60f5-58cb-9844-924d3f76f4bd,7e3420b6-de69-5558-9676-48ab916c81ab,Moderate,Heavy,Public-Facing
266ecd6c-60f5-58cb-9844-924d3f76f4bd,c5de15b8-41fc-5ef2-adb9-4d8d4378e87e,Moderate,Heavy,Team-Oriented
266ecd6c-60f5-58cb-9844-924d3f76f4bd,70c62562-478c-5c42-ba36-af7dfea5cd26,Moderate,Heavy,Team-Oriented
266ecd6c-60f5-58cb-9844-924d3f76f4bd,d737dd0f-6929-545e-abef-f16c59e4d4d8,Moderate,Heavy,Public-Facing
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,7899a0b4-3aeb-5633-9eac-cd9f64e76e5d,Moderate,Heavy,Public-Facing
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,fe6a5b26-c30a-595c-a6bc-449fd45b97f8,Moderate,Heavy,Outdoors
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,0c044331-4608-5787-a63d-df7d8b18146a,Light,Heavy,Public-Facing
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,ee9a2221-b24d-5d39-b83b-3773b2f20f8a,Moderate,Moderate,Outdoors
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,8931ae0b-2cb4-58f4-b5fd-8f4a0eeea537,Light,Heavy,Indoors (Office/Lab)
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,a02eb264-f355-557a-b3da-5bd7a0b613b8,Moderate,Heavy,Public-Facing
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,d86955e3-05df-537d-b9e3-caa9cea8cc83,Light,Heavy,Independent
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,4417904f-d25d-5d0b-9633-3e9f7bfa5032,Moderate,Heavy,Independent
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,5d29f83d-92a7-51c6-beb3-8713c95155c3,Light,Heavy,Independent
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,2f8a9a65-ade2-556a-a067-38d41461fb91,Moderate,Heavy,Independent
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,4b6d866e-e965-5dfc-935c-59e276ee8a51,Moderate,Heavy,Team-Oriented
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,5ef424ef-7c5c-5c6b-82dd-cdd961bf2517,Moderate,Heavy,Independent
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,bdea0abc-0955-5d4b-95c4-068ee6349b55,Moderate,Heavy,Independent
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,ecb8bb99-ce48-54ad-abac-04c48fd2a6ab,Light,Heavy,Team-Oriented
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,c8581fa8-b4ab-532e-994c-345e2a9c7edc,Light,Heavy,Team-Oriented
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,9303eba0-3f9d-5a23-b372-9f6e52d9264b,Light,Heavy,Virtual/Remote
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,410548cf-9998-57e9-836d-0fa4d54199e1,Moderate,Moderate,Indoors (Office/Lab)
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,921227ee-7199-591b-8226-9ec52a5e9146,Light,Heavy,Indoors (Office/Lab)
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,90925f60-f354-589c-aa43-20f47469db64,Light,Heavy,Public-Facing
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,4b565414-5eef-55aa-a786-bb76369f8718,Moderate,Heavy,Public-Facing
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,0fc92554-a487-597e-a254-ba05d203b21c,Moderate,Heavy,Public-Facing
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,294a89d8-5ebf-5340-86de-4366a2f4abf4,Moderate,Heavy,Public-Facing
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,7e3420b6-de69-5558-9676-48ab916c81ab,Moderate,Heavy,Public-Facing
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,47b52e82-6b9e-50c8-a8db-9792feb6d758,Moderate,Heavy,Public-Facing
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,c5de15b8-41fc-5ef2-adb9-4d8d4378e87e,Moderate,Heavy,Team-Oriented
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,70c62562-478c-5c42-ba36-af7dfea5cd26,Moderate,Heavy,Team-Oriented
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,6ed2c787-a1a3-5a7f-9031-ed31ff2b975b,Moderate,Heavy,Public-Facing
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,d3d68dc5-c062-5974-b7ba-bafa30681140,Light,Heavy,Public-Facing
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,127fe659-74ba-5d06-a183-96fb05bee4a6,Moderate,Heavy,Public-Facing
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,d737dd0f-6929-545e-abef-f16c59e4d4d8,Moderate,Heavy,Public-Facing
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,f0356f92-516f-51fd-821f-a9fcc8a18be6,Moderate,Heavy,Public-Facing
8b3d59aa-b55f-543a-b481-8ea6f0618dc7,271160c0-9ef1-500c-893d-5f61e4184d04,Moderate,Heavy,Independent
950cc83c-7785-5404-a423-572c0ca22e5c,7899a0b4-3aeb-5633-9eac-cd9f64e76e5d,Moderate,Heavy,Public-Facing
950cc83c-7785-5404-a423-572c0ca22e5c,fe6a5b26-c30a-595c-a6bc-449fd45b97f8,Moderate,Heavy,Outdoors
950cc83c-7785-5404-a423-572c0ca22e5c,0c044331-4608-5787-a63d-df7d8b18146a,Light,Heavy,Public-Facing
950cc83c-7785-5404-a423-572c0ca22e5c,ee9a2221-b24d-5d39-b83b-3773b2f20f8a,Moderate,Moderate,Outdoors
950cc83c-7785-5404-a423-572c0ca22e5c,8931ae0b-2cb4-58f4-b5fd-8f4a0eeea537,Light,Heavy,Indoors (Office/Lab)
950cc83c-7785-5404-a423-572c0ca22e5c,a02eb264-f355-557a-b3da-5bd7a0b613b8,Moderate,Heavy,Public-Facing
950cc83c-7785-5404-a423-572c0ca22e5c,d86955e3-05df-537d-b9e3-caa9cea8cc83,Light,Heavy,Independent
950cc83c-7785-5404-a423-572c0ca22e5c,4417904f-d25d-5d0b-9633-3e9f7bfa5032,Moderate,Heavy,Independent
950cc83c-7785-5404-a423-572c0ca22e5c,5d29f83d-92a7-51c6-beb3-8713c95155c3,Light,Heavy,Independent
950cc83c-7785-5404-a423-572c0ca22e5c,2f8a9a65-ade2-556a-a067-38d41461fb91,Moderate,Heavy,Independent
950cc83c-7785-5404-a423-572c0ca22e5c,4b6d866e-e965-5dfc-935c-59e276ee8a51,Moderate,Heavy,Team-Oriented
950cc83c-7785-5404-a423-572c0ca22e5c,5ef424ef-7c5c-5c6b-82dd-cdd961bf2517,Moderate,Heavy,Independent
950cc83c-7785-5404-a423-572c0ca22e5c,bdea0abc-0955-5d4b-95c4-068ee6349b55,Moderate,Heavy,Independent
950cc83c-7785-5404-a423-572c0ca22e5c,ecb8bb99-ce48-54ad-abac-04c48fd2a6ab,Light,Heavy,Team-Oriented
950cc83c-7785-5404-a423-572c0ca22e5c,c8581fa8-b4ab-532e-994c-345e2a9c7edc,Light,Heavy,Team-Oriented
950cc83c-7785-5404-a423-572c0ca22e5c,9303eba0-3f9d-5a23-b372-9f6e52d9264b,Light,Heavy,Virtual/Remote
950cc83c-7785-5404-a423-572c0ca22e5c,921227ee-7199-591b-8226-9ec52a5e9146,Light,Heavy,Indoors (Office/Lab)
950cc83c-7785-5404-a423-572c0ca22e5c,90925f60-f354-589c-aa43-20f47469db64,Light,Heavy,Public-Facing
950cc83c-7785-5404-a423-572c0ca22e5c,4b565414-5eef-55aa-a786-bb76369f8718,Moderate,Heavy,Public-Facing
950cc83c-7785-5404-a423-572c0ca22e5c,0fc92554-a487-597e-a254-ba05d203b21c,Moderate,Heavy,Public-Facing
950cc83c-7785-5404-a423-572c0ca22e5c,294a89d8-5ebf-5340-86de-4366a2f4abf4,Moderate,Heavy,Public-Facing
950cc83c-7785-5404-a423-572c0ca22e5c,5aaafeee-464c-5246-8e55-6cc1d7039973,Moderate,Heavy,Public-Facing
950cc83c-7785-5404-a423-572c0ca22e5c,7e3420b6-de69-5558-9676-48ab916c81ab,Moderate,Heavy,Public-Facing
950cc83c-7785-5404-a423-572c0ca22e5c,c5de15b8-41fc-5ef2-adb9-4d8d4378e87e,Moderate,Heavy,Team-Oriented
950cc83c-7785-5404-a423-572c0ca22e5c,70c62562-478c-5c42-ba36-af7dfea5cd26,Moderate,Heavy,Team-Oriented
950cc83c-7785-5404-a423-572c0ca22e5c,6ed2c787-a1a3-5a7f-9031-ed31ff2b975b,Moderate,Heavy,Public-Facing
950cc83c-7785-5404-a423-572c0ca22e5c,d3d68dc5-c062-5974-b7ba-bafa30681140,Light,Heavy,Public-Facing
950cc83c-7785-5404-a423-572c0ca22e5c,127fe659-74ba-5d06-a183-96fb05bee4a6,Moderate,Heavy,Public-Facing
950cc83c-7785-5404-a423-572c0ca22e5c,d737dd0f-6929-545e-abef-f16c59e4d4d8,Moderate,Heavy,Public-Facing
950cc83c-7785-5404-a423-572c0ca22e5c,a4442d69-071e-5122-ab43-8c4d8e64db87,Moderate,Heavy,Independent
8869ca46-d968-59d7-a107-860b76ae029e,7899a0b4-3aeb-5633-9eac-cd9f64e76e5d,Moderate,Heavy,Public-Facing
8869ca46-d968-59d7-a107-860b76ae029e,fe6a5b26-c30a-595c-a6bc-449fd45b97f8,Moderate,Heavy,Outdoors
8869ca46-d968-59d7-a107-860b76ae029e,0c044331-4608-5787-a63d-df7d8b18146a,Light,Heavy,Public-Facing
8869ca46-d968-59d7-a107-860b76ae029e,ee9a2221-b24d-5d39-b83b-3773b2f20f8a,Moderate,Moderate,Outdoors
8869ca46-d968-59d7-a107-860b76ae029e,8931ae0b-2cb4-58f4-b5fd-8f4a0eeea537,Light,Heavy,Indoors (Office/Lab)
8869ca46-d968-59d7-a107-860b76ae029e,a02eb264-f355-557a-b3da-5bd7a0b613b8,Moderate,Heavy,Public-Facing
8869ca46-d968-59d7-a107-860b76ae029e,d86955e3-05df-537d-b9e3-caa9cea8cc83,Light,Heavy,Independent
8869ca46-d968-59d7-a107-860b76ae029e,4417904f-d25d-5d0b-9633-3e9f7bfa5032,Moderate,Heavy,Independent
8869ca46-d968-59d7-a107-860b76ae029e,5d29f83d-92a7-51c6-beb3-8713c95155c3,Light,Heavy,Independent
8869ca46-d968-59d7-a107-860b76ae029e,2f8a9a65-ade2-556a-a067-38d41461fb91,Moderate,Heavy,Independent
8869ca46-d968-59d7-a107-860b76ae029e,4b6d866e-e965-5dfc-935c-59e276ee8a51,Moderate,Heavy,Team-Oriented
8869ca46-d968-59d7-a107-860b76ae029e,5ef424ef-7c5c-5c6b-82dd-cdd961bf2517,Moderate,Heavy,Independent
8869ca46-d968-59d7-a107-860b76ae029e,bdea0abc-0955-5d4b-95c4-068ee6349b55,Moderate,Heavy,Independent
8869ca46-d968-59d7-a107-860b76ae029e,ecb8bb99-ce48-54ad-abac-04c48fd2a6ab,Light,Heavy,Team-Oriented
8869ca46-d968-59d7-a107-860b76ae029e,c8581fa8-b4ab-532e-994c-345e2a9c7edc,Light,Heavy,Team-Oriented
8869ca46-d968-59d7-a107-860b76ae029e,9303eba0-3f9d-5a23-b372-9f6e52d9264b,Light,Heavy,Virtual/Remote
8869ca46-d968-59d7-a107-860b76ae029e,410548cf-9998-57e9-836d-0fa4d54199e1,Moderate,Moderate,Indoors (Office/Lab)
8869ca46-d968-59d7-a107-860b76ae029e,921227ee-7199-591b-8226-9ec52a5e9146,Light,Heavy,Indoors (Office/Lab)
8869ca46-d968-59d7-a107-860b76ae029e,90925f60-f354-589c-aa43-20f47469db64,Light,Heavy,Public-Facing
8869ca46-d968-59d7-a107-860b76ae029e,4b565414-5eef-55aa-a786-bb76369f8718,Moderate,Heavy,Public-Facing
8869ca46-d968-59d7-a107-860b76ae029e,0fc92554-a487-597e-a254-ba05d203b21c,Moderate,Heavy,Public-Facing
8869ca46-d968-59d7-a107-860b76ae029e,294a89d8-5ebf-5340-86de-4366a2f4abf4,Moderate,Heavy,Public-Facing
8869ca46-d968-59d7-a107-860b76ae029e,5aaafeee-464c-5246-8e55-6cc1d7039973,Moderate,Heavy,Public-Facing
8869ca46-d968-59d7-a107-860b76ae029e,7e3420b6-de69-5558-9676-48ab916c81ab,Moderate,Heavy,Public-Facing
8869ca46-d968-59d7-a107-860b76ae029e,c5de15b8-41fc-5ef2-adb9-4d8d4378e87e,Moderate,Heavy,Team-Oriented
8869ca46-d968-59d7-a107-860b76ae029e,70c62562-478c-5c42-ba36-af7dfea5cd26,Moderate,Heavy,Team-Oriented
8869ca46-d968-59d7-a107-860b76ae029e,6ed2c787-a1a3-5a7f-9031-ed31ff2b975b,Moderate,Heavy,Public-Facing
8869ca46-d968-59d7-a107-860b76ae029e,d3d68dc5-c062-5974-b7ba-bafa30681140,Light,Heavy,Public-Facing
8869ca46-d968-59d7-a107-860b76ae029e,127fe659-74ba-5d06-a183-96fb05bee4a6,Moderate,Heavy,Public-Facing
8869ca46-d968-59d7-a107-860b76ae029e,d737dd0f-6929-545e-abef-f16c59e4d4d8,Moderate,Heavy,Public-Facing
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,7899a0b4-3aeb-5633-9eac-cd9f64e76e5d,Moderate,Heavy,Public-Facing
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,fe6a5b26-c30a-595c-a6bc-449fd45b97f8,Moderate,Heavy,Outdoors
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,0c044331-4608-5787-a63d-df7d8b18146a,Light,Heavy,Public-Facing
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,ee9a2221-b24d-5d39-b83b-3773b2f20f8a,Moderate,Moderate,Outdoors
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,8931ae0b-2cb4-58f4-b5fd-8f4a0eeea537,Light,Heavy,Indoors (Office/Lab)
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,a02eb264-f355-557a-b3da-5bd7a0b613b8,Moderate,Heavy,Public-Facing
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,d86955e3-05df-537d-b9e3-caa9cea8cc83,Light,Heavy,Independent
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,4417904f-d25d-5d0b-9633-3e9f7bfa5032,Moderate,Heavy,Independent
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,5d29f83d-92a7-51c6-beb3-8713c95155c3,Light,Heavy,Independent
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,2f8a9a65-ade2-556a-a067-38d41461fb91,Moderate,Heavy,Independent
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,4b6d866e-e965-5dfc-935c-59e276ee8a51,Moderate,Heavy,Team-Oriented
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,5ef424ef-7c5c-5c6b-82dd-cdd961bf2517,Moderate,Heavy,Independent
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,bdea0abc-0955-5d4b-95c4-068ee6349b55,Moderate,Heavy,Independent
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,c8581fa8-b4ab-532e-994c-345e2a9c7edc,Light,Heavy,Team-Oriented
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,6abd15de-4077-5a84-92d0-248be7837b15,Moderate,Moderate,Indoors (Office/Lab)
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,9303eba0-3f9d-5a23-b372-9f6e52d9264b,Light,Heavy,Virtual/Remote
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,410548cf-9998-57e9-836d-0fa4d54199e1,Moderate,Moderate,Indoors (Office/Lab)
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,921227ee-7199-591b-8226-9ec52a5e9146,Light,Heavy,Indoors (Office/Lab)
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,90925f60-f354-589c-aa43-20f47469db64,Light,Heavy,Public-Facing
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,4b565414-5eef-55aa-a786-bb76369f8718,Moderate,Heavy,Public-Facing
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,0fc92554-a487-597e-a254-ba05d203b21c,Moderate,Heavy,Public-Facing
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,294a89d8-5ebf-5340-86de-4366a2f4abf4,Moderate,Heavy,Public-Facing
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,6ed2c787-a1a3-5a7f-9031-ed31ff2b975b,Moderate,Heavy,Public-Facing
3386ae2a-5ac5-52da-80d7-ad1fd258daeb,d737dd0f-6929-545e-abef-f16c59e4d4d8,Moderate,Heavy,Public-Facing
7b01c940-9c4e-5cf8-a132-aaa1adce5725,7899a0b4-3aeb-5633-9eac-cd9f64e76e5d,Moderate,Heavy,Public-Facing
7b01c940-9c4e-5cf8-a132-aaa1adce5725,fe6a5b26-c30a-595c-a6bc-449fd45b97f8,Moderate,Heavy,Outdoors
7b01c940-9c4e-5cf8-a132-aaa1adce5725,0c044331-4608-5787-a63d-df7d8b18146a,Light,Heavy,Public-Facing
7b01c940-9c4e-5cf8-a132-aaa1adce5725,ee9a2221-b24d-5d39-b83b-3773b2f20f8a,Moderate,Moderate,Outdoors
7b01c940-9c4e-5cf8-a132-aaa1adce5725,8931ae0b-2cb4-58f4-b5fd-8f4a0eeea537,Light,Heavy,Indoors (Office/Lab)
7b01c940-9c4e-5cf8-a132-aaa1adce5725,a02eb264-f355-557a-b3da-5bd7a0b613b8,Moderate,Heavy,Public-Facing
7b01c940-9c4e-5cf8-a132-aaa1adce5725,d86955e3-05df-537d-b9e3-caa9cea8cc83,Light,Heavy,Independent
7b01c940-9c4e-5cf8-a132-aaa1adce5725,4417904f-d25d-5d0b-9633-3e9f7bfa5032,Moderate,Heavy,Independent
7b01c940-9c4e-5cf8-a132-aaa1adce5725,5d29f83d-92a7-51c6-beb3-8713c95155c3,Light,Heavy,Independent
7b01c940-9c4e-5cf8-a132-aaa1adce5725,2f8a9a65-ade2-556a-a067-38d41461fb91,Moderate,Heavy,Independent
7b01c940-9c4e-5cf8-a132-aaa1adce5725,4b6d866e-e965-5dfc-935c-59e276ee8a51,Moderate,Heavy,Team-Oriented
7b01c940-9c4e-5cf8-a132-aaa1adce5725,5ef424ef-7c5c-5c6b-82dd-cdd961bf2517,Moderate,Heavy,Independent
7b01c940-9c4e-5cf8-a132-aaa1adce5725,bdea0abc-0955-5d4b-95c4-068ee6349b55,Moderate,Heavy,Independent
7b01c940-9c4e-5cf8-a132-aaa1adce5725,ecb8bb99-ce48-54ad-abac-04c48fd2a6ab,Light,Heavy,Team-Oriented
7b01c940-9c4e-5cf8-a132-aaa1adce5725,c8581fa8-b4ab-532e-994c-345e2a9c7edc,Light,Heavy,Team-Oriented
7b01c940-9c4e-5cf8-a132-aaa1adce5725,9303eba0-3f9d-5a23-b372-9f6e52d9264b,Light,Heavy,Virtual/Remote
7b01c940-9c4e-5cf8-a132-aaa1adce5725,921227ee-7199-591b-8226-9ec52a5e9146,Light,Heavy,Indoors (Office/Lab)
7b01c940-9c4e-5cf8-a132-aaa1adce5725,90925f60-f354-589c-aa43-20f47469db64,Light,Heavy,Public-Facing
7b01c940-9c4e-5cf8-a132-aaa1adce5725,4b565414-5eef-55aa-a786-bb76369f8718,Moderate,Heavy,Public-Facing
7b01c940-9c4e-5cf8-a132-aaa1adce5725,0fc92554-a487-597e-a254-ba05d203b21c,Moderate,Heavy,Public-Facing
7b01c940-9c4e-5cf8-a132-aaa1adce5725,294a89d8-5ebf-5340-86de-4366a2f4abf4,Moderate,Heavy,Public-Facing
7b01c940-9c4e-5cf8-a132-aaa1adce5725,5aaafeee-464c-5246-8e55-6cc1d7039973,Moderate,Heavy,Public-Facing
7b01c940-9c4e-5cf8-a132-aaa1adce5725,7e3420b6-de69-5558-9676-48ab916c81ab,Moderate,Heavy,Public-Facing
7b01c940-9c4e-5cf8-a132-aaa1adce5725,c5de15b8-41fc-5ef2-adb9-4d8d4378e87e,Moderate,Heavy,Team-Oriented
7b01c940-9c4e-5cf8-a132-aaa1adce5725,70c62562-478c-5c42-ba36-af7dfea5cd26,Moderate,Heavy,Team-Oriented
7b01c940-9c4e-5cf8-a132-aaa1adce5725,6ed2c787-a1a3-5a7f-9031-ed31ff2b975b,Moderate,Heavy,Public-Facing
7b01c940-9c4e-5cf8-a132-aaa1adce5725,d3d68dc5-c062-5974-b7ba-bafa30681140,Light,Heavy,Public-Facing
7b01c940-9c4e-5cf8-a132-aaa1adce5725,127fe659-74ba-5d06-a183-96fb05bee4a6,Moderate,Heavy,Public-Facing
7b01c940-9c4e-5cf8-a132-aaa1adce5725,d737dd0f-6929-545e-abef-f16c59e4d4d8,Moderate,Heavy,Public-Facing
7b01c940-9c4e-5cf8-a132-aaa1adce5725,a4442d69-071e-5122-ab43-8c4d8e64db87,Moderate,Heavy,Independent
2a61fee3-5547-57bf-95ac-8660f28e204c,7899a0b4-3aeb-5633-9eac-cd9f64e76e5d,Moderate,Heavy,Public-Facing
2a61fee3-5547-57bf-95ac-8660f28e204c,fe6a5b26-c30a-595c-a6bc-449fd45b97f8,Moderate,Heavy,Outdoors
2a61fee3-5547-57bf-95ac-8660f28e204c,0c044331-4608-5787-a63d-df7d8b18146a,Light,Heavy,Public-Facing
2a61fee3-5547-57bf-95ac-8660f28e204c,ee9a2221-b24d-5d39-b83b-3773b2f20f8a,Moderate,Moderate,Outdoors
2a61fee3-5547-57bf-95ac-8660f28e204c,8931ae0b-2cb4-58f4-b5fd-8f4a0eeea537,Light,Heavy,Indoors (Office/Lab)
2a61fee3-5547-57bf-95ac-8660f28e204c,a02eb264-f355-557a-b3da-5bd7a0b613b8,Moderate,Heavy,Public-Facing
2a61fee3-5547-57bf-95ac-8660f28e204c,d86955e3-05df-537d-b9e3-caa9cea8cc83,Light,Heavy,Independent
2a61fee3-5547-57bf-95ac-8660f28e204c,4417904f-d25d-5d0b-9633-3e9f7bfa5032,Moderate,Heavy,Independent
2a61fee3-5547-57bf-95ac-8660f28e204c,5d29f83d-92a7-51c6-beb3-8713c95155c3,Light,Heavy,Independent
2a61fee3-5547-57bf-95ac-8660f28e204c,2f8a9a65-ade2-556a-a067-38d41461fb91,Moderate,Heavy,Independent
2a61fee3-5547-57bf-95ac-8660f28e204c,5ef424ef-7c5c-5c6b-82dd-cdd961bf2517,Moderate,Heavy,Independent
2a61fee3-5547-57bf-95ac-8660f28e204c,bdea0abc-0955-5d4b-95c4-068ee6349b55,Moderate,Heavy,Independent
2a61fee3-5547-57bf-95ac-8660f28e204c,ecb8bb99-ce48-54ad-abac-04c48fd2a6ab,Light,Heavy,Team-Oriented
2a61fee3-5547-57bf-95ac-8660f28e204c,c8581fa8-b4ab-532e-994c-345e2a9c7edc,Light,Heavy,Team-Oriented
2a61fee3-5547-57bf-95ac-8660f28e204c,9303eba0-3f9d-5a23-b372-9f6e52d9264b,Light,Heavy,Virtual/Remote
2a61fee3-5547-57bf-95ac-8660f28e204c,921227ee-7199-591b-8226-9ec52a5e9146,Light,Heavy,Indoors (Office/Lab)
2a61fee3-5547-57bf-95ac-8660f28e204c,90925f60-f354-589c-aa43-20f47469db64,Light,Heavy,Public-Facing
2a61fee3-5547-57bf-95ac-8660f28e204c,4b565414-5eef-55aa-a786-bb76369f8718,Moderate,Heavy,Public-Facing
2a61fee3-5547-57bf-95ac-8660f28e204c,0fc92554-a487-597e-a254-ba05d203b21c,Moderate,Heavy,Public-Facing
2a61fee3-5547-57bf-95ac-8660f28e204c,294a89d8-5ebf-5340-86de-4366a2f4abf4,Moderate,Heavy,Public-Facing
2a61fee3-5547-57bf-95ac-8660f28e204c,7e3420b6-de69-5558-9676-48ab916c81ab,Moderate,Heavy,Public-Facing
2a61fee3-5547-57bf-95ac-8660f28e204c,c5de15b8-41fc-5ef2-adb9-4d8d4378e87e,Moderate,Heavy,Team-Oriented
2a61fee3-5547-57bf-95ac-8660f28e204c,70c62562-478c-5c42-ba36-af7dfea5cd26,Moderate,Heavy,Team-Oriented
2a61fee3-5547-57bf-95ac-8660f28e204c,6ed2c787-a1a3-5a7f-9031-ed31ff2b975b,Moderate,Heavy,Public-Facing
2a61fee3-5547-57bf-95ac-8660f28e204c,127fe659-74ba-5d06-a183-96fb05bee4a6,Moderate,Heavy,Public-Facing
2a61fee3-5547-57bf-95ac-8660f28e204c,d737dd0f-6929-545e-abef-f16c59e4d4d8,Moderate,Heavy,Public-Facing
85e38bcb-1c2d-5999-bb60-f4db17163562,7899a0b4-3aeb-5633-9eac-cd9f64e76e5d,Moderate,Heavy,Public-Facing
85e38bcb-1c2d-5999-bb60-f4db17163562,fe6a5b26-c30a-595c-a6bc-449fd45b97f8,Moderate,Heavy,Outdoors
85e38bcb-1c2d-5999-bb60-f4db17163562,0c044331-4608-5787-a63d-df7d8b18146a,Light,Heavy,Public-Facing
85e38bcb-1c2d-5999-bb60-f4db17163562,ee9a2221-b24d-5d39-b83b-3773b2f20f8a,Moderate,Moderate,Outdoors
85e38bcb-1c2d-5999-bb60-f4db17163562,8931ae0b-2cb4-58f4-b5fd-8f4a0eeea537,Light,Heavy,Indoors (Office/Lab)
85e38bcb-1c2d-5999-bb60-f4db17163562,a02eb264-f355-557a-b3da-5bd7a0b613b8,Moderate,Heavy,Public-Facing
85e38bcb-1c2d-5999-bb60-f4db17163562,d86955e3-05df-537d-b9e3-caa9cea8cc83,Light,Heavy,Independent
85e38bcb-1c2d-5999-bb60-f4db17163562,4417904f-d25d-5d0b-9633-3e9f7bfa5032,Moderate,Heavy,Independent
85e38bcb-1c2d-5999-bb60-f4db17163562,5d29f83d-92a7-51c6-beb3-8713c95155c3,Light,Heavy,Independent
85e38bcb-1c2d-5999-bb60-f4db17163562,2f8a9a65-ade2-556a-a067-38d41461fb91,Moderate,Heavy,Independent
85e38bcb-1c2d-5999-bb60-f4db17163562,4b6d866e-e965-5dfc-935c-59e276ee8a51,Moderate,Heavy,Team-Oriented
85e38bcb-1c2d-5999-bb60-f4db17163562,5ef424ef-7c5c-5c6b-82dd-cdd961bf2517,Moderate,Heavy,Independent
85e38bcb-1c2d-5999-bb60-f4db17163562,bdea0abc-0955-5d4b-95c4-068ee6349b55,Moderate,Heavy,Independent
85e38bcb-1c2d-5999-bb60-f4db17163562,ecb8bb99-ce48-54ad-abac-04c48fd2a6ab,Light,Heavy,Team-Oriented
85e38bcb-1c2d-5999-bb60-f4db17163562,c8581fa8-b4ab-532e-994c-345e2a9c7edc,Light,Heavy,Team-Oriented
85e38bcb-1c2d-5999-bb60-f4db17163562,6abd15de-4077-5a84-92d0-248be7837b15,Moderate,Moderate,Indoors (Office/Lab)
85e38bcb-1c2d-5999-bb60-f4db17163562,9303eba0-3f9d-5a23-b372-9f6e52d9264b,Light,Heavy,Virtual/Remote
85e38bcb-1c2d-5999-bb60-f4db17163562,410548cf-9998-57e9-836d-0fa4d54199e1,Moderate,Moderate,Indoors (Office/Lab)
85e38bcb-1c2d-5999-bb60-f4db17163562,921227ee-7199-591b-8226-9ec52a5e9146,Light,Heavy,Indoors (Office/Lab)
85e38bcb-1c2d-5999-bb60-f4db17163562,90925f60-f354-589c-aa43-20f47469db64,Light,Heavy,Public-Facing
85e38bcb-1c2d-5999-bb60-f4db17163562,4b565414-5eef-55aa-a786-bb76369f8718,Moderate,Heavy,Public-Facing
85e38bcb-1c2d-5999-bb60-f4db17163562,294a89d8-5ebf-5340-86de-4366a2f4abf4,Moderate,Heavy,Public-Facing
85e38bcb-1c2d-5999-bb60-f4db17163562,7e3420b6-de69-5558-9676-48ab916c81ab,Moderate,Heavy,Public-Facing
